report_date,total_purchase,total_redeem,active_users,purchase_users,redeem_users,purchase_user_ratio,redeem_user_ratio,total_balance,avg_balance,year,month,day,day_of_week,is_weekend,mfd_daily_yield,Interest_O_N,shibor_spread_1M_O_N,net_flow,total_purchase_lag_1,total_purchase_lag_2,total_purchase_lag_3,total_purchase_lag_7,total_purchase_roll_7d_avg,total_purchase_roll_7d_std,total_purchase_roll_14d_avg,total_purchase_roll_14d_std,total_purchase_momentum_7v30,total_redeem_lag_1,total_redeem_lag_2,total_redeem_lag_3,total_redeem_lag_7,total_redeem_roll_7d_avg,total_redeem_roll_7d_std,total_redeem_roll_14d_avg,total_redeem_roll_14d_std,total_redeem_momentum_7v30,active_users_lag_1,active_users_lag_2,active_users_lag_3,active_users_lag_7,active_users_roll_7d_avg,active_users_roll_7d_std,active_users_roll_14d_avg,active_users_roll_14d_std,active_users_momentum_7v30
20140225,165004728,103021093,2409,1709,216,0.70942299709423,0.0896637608966376,5616672333,2331536.8754669987,2014,2,25,3,0,1.6039,1.72,2.7990000000000004,61983635,237273024,89037034,103085904,187443359,140354984.42857143,52900821.94178728,152580635.2857143,68170579.2807209,0.9198741646720124,103449466,69757197,48114091,140483239,78100797.14285715,33085159.840474628,87510263.14285715,39451367.13268896,0.8924758575501092,2494,2490,2481,2348,2419.5714285714284,72.35066722303986,2360.6428571428573,82.46547729234909,1.0249629338255317
20140226,120643896,70590897,2483,1810,234,0.7289569069673781,0.09424083769633508,5724660049,2305541.703181635,2014,2,26,4,0,1.596,1.75,2.6935000000000002,50052999,165004728,237273024,89037034,118737715,137149465.7142857,50181917.65876208,142403873.57142857,51979851.84768043,0.9631020721180924,103021093,103449466,69757197,49288017,72749062.0,22718316.473318793,88959024.78571428,39634644.42149774,0.8177816941590685,2409,2494,2490,2316,2428.285714285714,65.65748062410532,2373.214285714286,74.54495656615909,1.0232054176072234
20140227,157749077,81316523,2549,1837,225,0.7206747744213418,0.08826990976853669,5919920902,2322448.3726951745,2014,2,27,5,0,1.5792,1.75,2.6180000000000003,76432554,120643896,165004728,237273024,131181999,137421777.2857143,50070402.687198475,134430858.5,45262546.09915636,1.022248751656334,70590897,103021093,103449466,64436706,75792330.57142857,20355744.80247732,83343326.14285715,35827993.89527226,0.9093989174551833,2483,2409,2494,2424,2452.1428571428573,45.21588427174892,2387.5714285714284,74.98073012521186,1.0270448154131515
20140228,162495391,157285214,2560,1920,267,0.75,0.104296875,6694260172,2614945.3796875,2014,2,28,6,0,1.572,1.8458,2.4701999999999997,5210177,157749077,120643896,165004728,115725856,141217074.14285713,50523436.28543742,136373403.5,45665128.3306507,1.0355177074014812,81316523,70590897,103021093,71176864,78203733.0,19777936.10590054,80959247.14285715,34673287.97784077,0.9659641827202903,2549,2483,2409,2384,2470.0,55.71355310873657,2405.285714285714,81.928137902797,1.0269050305873968
20140301,170792604,48543497,2611,1970,283,0.7545001914975106,0.1083875909613175,6771087554,2593292.820375335,2014,3,1,7,1,1.5698,0.0,0.0,122249107,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
20140302,112919895,99229280,2526,1837,221,0.7272367379255741,0.08749010292953285,6400952446,2534027.096595408,2014,3,2,1,1,1.5695,0.0,0.0,13690615,170792604,0,0,0,170792604.0,0.0,170792604.0,0.0,1.0,48543497,0,0,0,48543497.0,0.0,48543497.0,0.0,1.0,2611,0,0,0,2611.0,0.0,2611.0,0.0,1.0
20140303,116770318,89427173,2595,1875,242,0.7225433526011561,0.09325626204238921,5429803445,2092409.8053949904,2014,3,3,2,0,1.5559,2.085,2.1769999999999996,27343145,112919895,170792604,0,0,141856249.5,40922184.979535736,141856249.5,40922184.979535736,1.0,99229280,48543497,0,0,73886388.5,35840260.86904983,73886388.5,35840260.86904983,1.0,2526,2611,0,0,2568.5,60.10407640085654,2568.5,60.10407640085654,1.0
20140304,108028402,80076526,2553,1835,242,0.7187622405013709,0.09479044261652958,5880191377,2303247.6995691345,2014,3,4,3,0,1.5429,2.083,2.282,27951876,116770318,112919895,170792604,0,133494272.33333333,32358624.787793968,133494272.33333333,32358624.787793968,1.0,89427173,99229280,48543497,0,79066650.0,26884335.163918763,79066650.0,26884335.163918763,1.0,2595,2526,2611,0,2577.3333333333335,45.17004907384243,2577.3333333333335,45.17004907384243,1.0
20140305,133310908,65156990,2659,1952,250,0.7341105678826626,0.0940203083866115,6001964487,2257226.2079729224,2014,3,5,4,0,1.5411,2.09,2.3600000000000003,68153918,108028402,116770318,112919895,0,127127804.75,29328848.768121798,127127804.75,29328848.768121798,1.0,80076526,89427173,99229280,0,79319119.0,21956774.516941007,79319119.0,21956774.516941007,1.0,2553,2595,2526,0,2571.25,38.836194458262796,2571.25,38.836194458262796,1.0
20140306,202044793,75020406,2672,1953,210,0.7309131736526946,0.07859281437125748,6531956288,2444594.4191616764,2014,3,6,5,0,1.5259,2.0547,2.5852999999999997,127024387,133310908,108028402,116770318,0,128364425.4,25549602.35908872,128364425.4,25549602.35908872,1.0,65156990,80076526,89427173,0,76486693.2,20042159.06416698,76486693.2,20042159.06416698,1.0,2659,2553,2595,0,2588.8,51.68365312165928,2588.8,51.68365312165928,1.0
20140307,108072965,67668867,2646,1933,253,0.7305366591080876,0.09561602418745276,6413392592,2423806.724111867,2014,3,7,6,0,1.517,1.9948,2.5912000000000006,40404098,202044793,133310908,108028402,0,140644486.66666666,37775986.72231558,140644486.66666666,37775986.72231558,1.0,75020406,65156990,80076526,0,76242312.0,17936243.892972052,76242312.0,17936243.892972052,1.0,2672,2659,2553,0,2602.6666666666665,57.36433270479718,2602.6666666666665,57.36433270479718,1.0
20140308,87541725,25219491,2613,1947,270,0.7451205510907003,0.10332950631458095,6029445085,2307479.9406812093,2014,3,8,7,1,1.5148,1.9948,2.5912000000000006,62322234,108072965,202044793,133310908,170792604,135991412.14285713,36616189.8851589,135991412.14285713,36616189.8851589,1.0,67668867,75020406,65156990,48543497,75017534.14285715,16691053.584248254,75017534.14285715,16691053.584248254,1.0,2646,2672,2659,2611,2608.8571428571427,54.86780650323269,2608.8571428571427,54.86780650323269,1.0
20140309,49513744,44853766,2703,1984,230,0.733999260081391,0.08509064002959675,6440258240,2382633.459119497,2014,3,9,1,1,1.5145,1.9948,2.5912000000000006,4659978,87541725,108072965,202044793,112919895,124098429.42857143,36947305.12252788,129935201.25,37981993.53725154,0.9550793644426008,25219491,67668867,75020406,99229280,71685533.28571428,23709359.856204316,68792778.75,23425907.76336596,1.042050264406775,2613,2646,2672,2526,2609.1428571428573,54.88602910100339,2609.375,50.81883087427893,0.9999110350727118
20140310,80440983,117712153,2690,1958,238,0.7278810408921933,0.08847583643122676,6227393842,2315016.298141264,2014,3,10,2,0,1.5048,1.919,2.655,-37271170,49513744,87541725,108072965,116770318,115040407.85714285,46644402.16484003,120999483.77777778,44507597.942612424,0.9507512285624367,44853766,25219491,67668867,89427173,63917602.71428572,22029158.721348602,66132888.44444445,23320627.310576558,0.966502510592446,2703,2613,2646,2595,2634.4285714285716,50.81947508208881,2619.777777777778,56.8655822483551,1.0055923803060964
20140311,179948057,135705836,2700,1953,230,0.7233333333333334,0.08518518518518518,6676705147,2472853.758148148,2014,3,11,3,0,1.4965,1.873,2.42,44242221,80440983,49513744,87541725,108028402,109850502.85714285,48407615.333869964,116943633.7,43878497.62415503,0.9393457290624864,117712153,44853766,25219491,80076526,67958314.14285715,28984268.796940368,71290814.9,27376372.09986675,0.9532548370808025,2690,2703,2613,2553,2648.0,51.21848624601605,2626.8,58.03026030538813,1.0080706563118622
20140312,141289057,157568584,2692,1985,243,0.737369985141159,0.09026745913818722,6526423710,2424377.306835067,2014,3,12,4,0,1.4997,1.9,1.972,-16279527,179948057,80440983,49513744,133310908,120124739.28571428,55122909.39318763,122671308.54545455,45756520.28799241,0.9792407100736464,135705836,117712153,44853766,65156990,75905358.42857143,38818625.45904022,77146725.9090909,32430353.15295903,0.9839090063007692,2700,2690,2703,2659,2669.0,32.485894374841166,2633.4545454545455,59.31165760011028,1.0134976525821595
20140313,110501897,63617785,2753,2038,235,0.7402833272793317,0.08536142390119869,6115786190,2221498.797675263,2014,3,13,5,0,1.4878,1.96,1.87,46884112,141289057,179948057,80440983,202044793,121264474.85714285,55522024.39656656,124222787.58333333,43956928.29837326,0.9761854263316548,157568584,135705836,117712153,75020406,89107014.71428572,48946710.78704916,83848547.41666667,38666382.364597544,1.0627138747137534,2692,2700,2690,2672,2673.714285714286,33.17988489890766,2638.3333333333335,59.02285125014686,1.013410342026893
20140314,107559454,110599008,2742,2000,211,0.7293946024799417,0.07695113056163384,6405153797,2335942.303792852,2014,3,14,6,0,1.4831,1.8765,1.9914999999999998,-3039554,110501897,141289057,179948057,108072965,108186918.28571428,42601617.810194016,123167334.46153846,42257255.86739653,0.8783734645121989,63617785,157568584,135705836,67668867,87478068.85714285,49677924.365097225,82292334.92307693,37443046.48345917,1.0630160019024044,2753,2692,2700,2646,2685.285714285714,44.630760265816235,2647.153846153846,64.84448852684153,1.0144048553080023
20140315,77338323,79127997,2800,2067,226,0.7382142857142857,0.08071428571428571,6255212166,2234004.345,2014,3,15,7,1,1.4818,1.8765,1.9914999999999998,-1789674,107559454,110501897,141289057,87541725,108113559.57142857,42602288.85839905,122052485.85714285,40813189.412306964,0.8857956379353945,110599008,63617785,157568584,25219491,93610946.14285715,49474345.33399639,84314240.14285715,36760990.07851495,1.1102625841642906,2742,2753,2692,2613,2699.0,45.291647500762664,2653.9285714285716,67.26007420764249,1.0169829094334544
20140316,76297905,120976450,2749,1997,212,0.7264459803564932,0.07711895234630775,6093470026,2216613.3233903237,2014,3,16,1,1,1.4816,1.8765,1.9914999999999998,-44678545,77338323,107559454,110501897,49513744,106655930.71428572,43586641.93504659,115377180.07142857,39859594.8596101,0.9244109679943328,79127997,110599008,63617785,44853766,101312161.28571428,40421670.66056343,86498847.28571428,35353545.16655635,1.1712544671383904,2800,2742,2753,2703,2725.714285714286,41.063829524754546,2667.4285714285716,76.33601255755238,1.0218508997429305
20140317,89162439,148887226,2720,1985,285,0.7297794117647058,0.10477941176470588,6166389922,2267055.118382353,2014,3,17,2,0,1.4628,1.869,2.069,-59724787,76297905,77338323,107559454,80440983,110482239.42857143,38627856.71244606,112761323.64285715,41212011.461425684,0.9797884226554121,120976450,79127997,110599008,117712153,112186830.42857143,32080091.4472431,88052216.57142857,36417674.081804104,1.274094336257449,2749,2800,2742,2690,2732.285714285714,40.4998530273641,2683.3571428571427,67.284250234883,1.0182340884286742
20140318,102053461,148449541,2719,1973,248,0.7256344244207429,0.09121000367782273,6561796287,2413312.3527031997,2014,3,18,3,0,1.4726,2.05,1.9720000000000004,-46396080,89162439,76297905,77338323,179948057,111728161.71428572,37625032.51669965,110789332.28571428,41663469.86446289,1.0084740056574246,148887226,120976450,79127997,135705836,116640412.28571428,35005577.43573151,92299363.21428572,39891856.80772208,1.2637184940801538,2720,2749,2800,2700,2736.5714285714284,36.68722367463067,2692.285714285714,62.80179881234255,1.0164491138703173
20140319,102325797,138517328,2748,2022,267,0.7358078602620087,0.09716157205240175,6304324706,2294150.1841339157,2014,3,19,4,0,1.4786,2.8025,1.6094999999999997,-36191531,102053461,89162439,76297905,141289057,100600362.28571428,22607921.589403912,110362550.78571428,41724484.687518634,0.9115443741513842,148449541,148887226,120976450,157568584,118460941.57142857,36463389.652384475,97183150.0,42387596.70090858,1.2189452757132133,2719,2720,2749,2692,2739.285714285714,34.14534758799154,2704.1428571428573,48.53049341608634,1.0129959321675734
20140320,205806532,98464198,2732,2036,245,0.7452415812591509,0.08967789165446559,6572413525,2405715.0530746705,2014,3,20,5,0,1.4772,3.011,1.6079999999999997,107342334,102325797,102053461,89162439,110501897,95034182.28571428,14125859.504291728,108149328.57142857,41232464.30843906,0.8787311353759147,138517328,148449541,148887226,63617785,115739333.57142857,33661237.84404759,102423174.14285715,42657525.26934934,1.1300111965871942,2748,2719,2720,2753,2747.285714285714,27.04141444595857,2710.5,47.98838000375306,1.0135715603341502
20140321,92453740,87716206,2716,1973,239,0.7264359351988218,0.08799705449189986,6142045957,2261430.7647275403,2014,3,21,6,0,1.4787,2.5,2.3949999999999996,4737534,205806532,102325797,102053461,107559454,108649130.14285715,44592478.93812435,108418024.21428572,41898292.46260017,1.0021316190757605,98464198,138517328,148449541,110599008,120717392.57142857,26478861.326337066,104097730.71428572,41953400.74381339,1.1596544107455944,2732,2748,2719,2742,2744.285714285714,27.463395551863105,2714.785714285714,46.95362453680072,1.010866419343805
20140322,73837894,40266305,2827,2041,230,0.7219667492041033,0.08135833038556774,6840075928,2419552.857446056,2014,3,22,7,1,1.4638,2.5,2.3949999999999996,33571589,92453740,205806532,102325797,77338323,106491171.0,45017479.60742535,107302365.28571428,42115576.712226845,0.9924401080670093,87716206,98464198,138517328,79127997,117448420.85714285,29208086.663176134,105529683.5,40944359.2800941,1.112942036419003,2716,2732,2748,2800,2740.5714285714284,29.50625438138577,2719.785714285714,42.58959528304581,1.0076424088032145
20140323,70912027,70106714,2806,2028,238,0.7227369921596579,0.08481824661439771,6634847094,2364521.416250891,2014,3,23,1,1,1.4636,2.5,2.3949999999999996,805313,73837894,92453740,205806532,76297905,105991109.71428572,45412990.69747018,106323520.21428572,42764432.948189005,0.9968735939204227,40266305,87716206,98464198,120976450,111896750.57142857,39563347.4780362,106604455.92857143,38816270.272388786,1.04964421605794,2827,2716,2732,2749,2744.4285714285716,38.853816384224736,2735.0714285714284,39.61441906430296,1.0034211694654098
20140324,93159051,88908573,2861,2049,284,0.7161831527437958,0.09926599091226844,6158639063,2152617.6382383783,2014,3,24,2,0,1.4542,2.5,2.6479999999999997,4250478,70912027,73837894,92453740,89162439,105221698.57142857,46041195.37228775,107851969.0,40920442.914760694,0.9756122168843164,70106714,40266305,87716206,148887226,104629645.42857143,42201582.27056137,108408237.92857143,36226343.5152986,0.9651447844536533,2806,2827,2716,2720,2752.5714285714284,45.39404198371247,2742.4285714285716,42.6483190862093,1.0036984945564411
20140325,111765402,107092302,2795,2003,270,0.7166368515205724,0.09660107334525939,5894543285,2108960.030411449,2014,3,25,3,0,1.446,2.5,2.625,4673100,93159051,70912027,73837894,102053461,105792643.14285715,45833168.17978637,108760402.42857143,40403008.83327963,0.9727128695789503,88908573,70106714,40266305,148449541,96061266.42857143,37550721.53387594,106350839.35714285,36474371.60388267,0.9032487849577058,2861,2806,2827,2719,2772.714285714286,58.05088080214426,2754.6428571428573,50.281679096339396,1.0065603526513678
20140326,58412722,223745394,2915,2086,280,0.7156089193825043,0.09605488850771869,6209675424,2130248.8590051457,2014,3,26,4,0,1.4345,2.52,2.315,-165332672,111765402,93159051,70912027,102325797,107180063.28571428,45848107.29477275,103890212.78571428,34896027.98094173,1.0316666066204494,107092302,88908573,70106714,138517328,90153089.42857143,30531804.923313428,104307015.5,35491375.01530133,0.8643051380237357,2795,2861,2806,2748,2783.5714285714284,53.23801005189533,2761.4285714285716,48.726417231967154,1.0080186239006725
20140327,69895162,99086765,2801,2059,283,0.7350946090681899,0.10103534451981436,6037655595,2155535.7354516243,2014,3,27,5,0,1.4273,2.658,2.28,-29191603,58412722,111765402,93159051,205806532,100906766.85714285,49483168.17096764,97970474.57142857,35092677.74517549,1.0299711958991633,223745394,107092302,88908573,98464198,102328527.42857143,57826265.52285729,109033930.5,45985959.00254249,0.9385016843777032,2915,2795,2861,2732,2807.4285714285716,69.55778687023987,2777.3571428571427,59.53487296451624,1.0108273538564412
20140328,64528052,147229867,2858,2061,258,0.7211336599020294,0.09027291812456263,6018612456,2105882.5948215537,2014,3,28,6,0,1.4255,2.75,2.019,-82701815,69895162,58412722,111765402,92453740,81490856.85714285,18304915.43415715,95069993.5,35650931.55424138,0.8571669551775329,99086765,223745394,107092302,87716206,102417465.57142857,57819809.92370169,111567429.07142857,44235096.35957624,0.9179871439527217,2801,2915,2795,2716,2817.285714285714,61.510742383517275,2780.785714285714,59.40626562581085,1.0131257866481724
20140329,60430311,68079912,2967,2144,230,0.7226154364678126,0.07751937984496124,6680662414,2251655.6838557464,2014,3,29,7,1,1.4259,2.75,2.019,-7649601,64528052,69895162,58412722,73837894,77501472.85714285,18558759.042705614,91996321.92857143,36339653.20831724,0.8424409936444764,147229867,99086765,223745394,40266305,110919417.14285715,59644536.691450134,114183919.0,45245225.94044264,0.9714101435146674,2858,2801,2915,2827,2837.5714285714284,43.24294602536213,2789.0714285714284,61.6284952645401,1.0173893000742695
20140330,40886359,62859950,2906,2071,221,0.7126634549208534,0.0760495526496903,6232373822,2144657.199587061,2014,3,30,1,1,1.4257,2.75,2.019,-21973591,60430311,64528052,69895162,70912027,75586103.85714285,19659126.428109594,90788606.78571428,37136495.827124625,0.8325505427740129,68079912,147229867,99086765,70106714,114892789.57142857,54890302.223384984,113394770.07142857,45993845.177678674,1.013210657767165,2967,2858,2801,2806,2857.5714285714284,64.6267672688265,2801.0,77.91612847750523,1.020196868465344
20140331,107718962,185481145,2874,2044,301,0.7112038970076549,0.10473208072373,5828767213,2028102.7185107863,2014,3,31,2,0,1.431,2.8,1.8170000000000002,-77762183,40886359,60430311,64528052,93159051,71296722.71428572,23707668.50642012,88259210.64285715,39339973.07309498,0.8078105638491316,62859950,68079912,147229867,88908573,113857537.57142857,55934177.492982835,109243591.5,47842428.485951126,1.042235393473205,2906,2967,2858,2861,2871.8571428571427,62.33893532250016,2812.214285714286,81.08986332499231,1.0212085037210128
20140401,109906204,60339787,2926,2064,310,0.7053998632946001,0.10594668489405332,6119386900,2091383.082706767,2014,4,1,3,0,1.4368,2.866,1.7339999999999995,49566417,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
20140402,101368160,42727217,2929,2103,308,0.7179924889040629,0.10515534312051895,6051843800,2066180.8808467053,2014,4,2,4,0,1.437,2.95,1.6499999999999995,58640943,109906204,0,0,0,109906204.0,0.0,109906204.0,0.0,1.0,60339787,0,0,0,60339787.0,0.0,60339787.0,0.0,1.0,2926,0,0,0,2926.0,0.0,2926.0,0.0,1.0
